reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
a8d8da46-c394-4746-b33a-93f3e66da3ff,Pengguna Google,sangar bagus,5,0,372.0.0.48.60,2025-03-26 02:53:59,372.0.0.48.60
b16acd6c-28d1-4b71-b1e2-ed48eaff684d,Pengguna Google,kenapa filter yg di aku pada ilang?,1,0,372.0.0.48.60,2025-03-26 02:48:46,372.0.0.48.60
1eec52e6-f25f-454d-bac1-2b7038d06a08,Pengguna Google,sangat baguss aplikasi nyaa,5,0,,2025-03-26 02:48:19,
c2a41d2e-eaf6-40c7-803a-686f83e59a01,Pengguna Google,akun ku tidak bisa login lagii😭😭🗿🗿🗿😭😭,2,0,,2025-03-26 02:47:59,
d46c1d25-f83e-4dad-a528-8179093756e4,Pengguna Google,Mantep,3,0,,2025-03-26 02:47:35,
114224cf-f004-448c-80ef-615fd3b058c4,Pengguna Google,bagus sekali aku sukaa,5,0,372.0.0.48.60,2025-03-26 02:43:59,372.0.0.48.60
bfac41fb-15ef-4043-8c9f-8599b92707f1,Pengguna Google,bagus banget banyak filter dan bagus bagus,5,0,,2025-03-26 02:41:34,
84ecbec9-32de-454f-8e22-d656fad82129,Pengguna Google,"akun ku tiba"" saja kenak nonaktifkan sama pihak instagram padahal sudah memenuhi standar komunitas",1,0,371.0.0.36.89,2025-03-26 02:37:07,371.0.0.36.89
cb0c1f78-b60e-4124-8d80-3c805cd22bef,Pengguna Google,sāngāt bāik,5,0,372.0.0.48.60,2025-03-26 02:35:47,372.0.0.48.60
6890074f-ee90-4381-b590-5c5ed5751f6c,Pengguna Google,Fiturnya bagus Bangat. efek nya di tambahin dong.,4,0,372.0.0.48.60,2025-03-26 02:30:33,372.0.0.48.60
90390899-6269-45e3-b60d-cf0c5f6f598c,Pengguna Google,sekarang udah di update kalo mau buka postingan pasti muter² doang,1,0,373.0.0.15.67,2025-03-26 02:19:40,373.0.0.15.67
217a7c86-bb9a-468d-9414-d2c986dbf080,Pengguna Google,Masya Allah TERIMAKASIH telah menciptakan aplikasi ini,5,0,315.0.0.29.109,2025-03-26 02:10:35,315.0.0.29.109
d181e15b-eefb-4528-a251-f857c287a2fd,Pengguna Google,"kocak, egk bisa login",1,0,325.0.0.35.91,2025-03-26 02:01:19,325.0.0.35.91
0dfdb63d-efc4-4960-899e-ce25e4c21283,Pengguna Google,bagus banget saya buat,5,0,372.0.0.48.60,2025-03-26 01:55:41,372.0.0.48.60
9c777b4f-15bf-499e-a968-f82ce4fdd6ad,Pengguna Google,lebih seru dan lebih baik,5,0,372.0.0.48.60,2025-03-26 01:53:30,372.0.0.48.60
00c36c2b-c2fd-467a-a435-d8100235f3c0,Pengguna Google,saya suka dengan aplikasi Instagram ini sangat bagus dan enak,5,0,278.0.0.22.117,2025-03-26 01:51:34,278.0.0.22.117
0a26c5b2-782b-4e9e-8712-bc87445fb950,Pengguna Google,Coba,5,0,370.1.0.43.96,2025-03-26 01:45:37,370.1.0.43.96
9bc68858-03cb-4d79-98c8-502db5b94c1e,Pengguna Google,"Instagram terus berhenti nggak bisa di buka, bagaimana ini???!?",1,0,333.0.0.42.91,2025-03-26 01:42:34,333.0.0.42.91
bccd1971-3304-43c2-84b3-e55c4c55625b,Pengguna Google,Jelek banget,1,0,,2025-03-26 01:41:56,
806a5bb6-7a65-434a-a19c-b3d355fdd0da,Pengguna Google,maaf ngga ngasih bintang sempurna karena sesungguhnya kesempurnaan itu hanya milik Allah,4,0,370.1.0.43.96,2025-03-26 01:34:55,370.1.0.43.96
b481df5c-082d-41b0-bf6e-5e18c21aae9b,Pengguna Google,bagus Pool,5,0,,2025-03-26 01:32:10,
62e24a89-a137-41e6-8cd4-caaa64680e59,Pengguna Google,lebih bagus daripada tiktok.,5,0,372.0.0.48.60,2025-03-26 01:15:08,372.0.0.48.60
ab0e1daa-11b2-4813-8d8b-add46f905e2a,Pengguna Google,"ini kenapa fitur dibawah semua, kdg mau ngirim foto mau diedit pake tulisan jadi gabisa tolong diperbaiki",1,1,372.0.0.48.60,2025-03-26 01:12:25,372.0.0.48.60
023bdce0-7418-4509-bfc3-7976053836ae,Pengguna Google,ig sangat seru,5,0,372.0.0.48.60,2025-03-26 01:07:57,372.0.0.48.60
eea3961d-5fad-4be3-b433-6fdfbb306102,Pengguna Google,maksudnya gimana nih kak kok nggak bisa buat akun baru. mohon dikasih tanggapan,1,0,372.0.0.48.60,2025-03-26 00:59:15,372.0.0.48.60
9b87e9b5-a772-4f74-8869-e3f333f64c27,Pengguna Google,instagram nyaa ga jelasss udh 6 akun saya kena pelanggaran teruss padahal saya ga ngapa ngapain. terlalu pintar dan dan akhirnya ngasi kebijakan semenang menang emang gajelas nih apk,1,0,,2025-03-26 00:57:09,
d04ba17b-1ea3-44fc-bde7-3f78068126ac,Pengguna Google,"knp sy suda dwonload tpi tida bisaa, mlh di suruh dwonload ulng?",1,0,,2025-03-26 00:52:49,
51320324-b222-4c41-82f9-509a905d178b,Pengguna Google,hebat sekali,5,0,,2025-03-26 00:51:54,
ff65cccf-bef2-4fda-8656-9de6c4b079b1,Pengguna Google,oke bagusss jugahhhh,5,0,372.0.0.48.60,2025-03-26 00:49:27,372.0.0.48.60
38c326ef-9ceb-42e2-8a5b-e36977b062b4,Pengguna Google,keren sekali apknya!!......,5,0,,2025-03-26 00:49:14,
9f9939ba-ae32-4913-9104-4c6cc92c541f,Pengguna Google,tingkatkan,4,0,372.0.0.48.60,2025-03-26 00:40:36,372.0.0.48.60
9a0d01aa-12d6-41a3-9ec0-91610eca4320,Pengguna Google,👍 joss,5,0,372.0.0.48.60,2025-03-26 00:35:10,372.0.0.48.60
5adfb18b-724d-4383-9d2b-eef00a4816c9,Pengguna Google,apk nya bagus banyak hal menarik juga,5,0,,2025-03-26 00:26:11,
253a1f2d-e7e8-4000-81c1-f2acaa7cb931,Pengguna Google,enak dan seru tapi ribet soal nay login,5,0,372.0.0.48.60,2025-03-26 00:10:57,372.0.0.48.60
45777f47-9d5f-4941-aa2a-e97211d12b3a,Pengguna Google,🔥🔥,5,0,372.0.0.48.60,2025-03-26 00:04:43,372.0.0.48.60
8076399f-59fa-4ae7-b6f0-941b849eca52,Pengguna Google,Intagram apk bagus sangat cocok untuk berbisnis dan pergaulan Dan usaha berdagang & lain lain,4,0,278.0.0.22.117,2025-03-25 23:57:27,278.0.0.22.117
788220fc-93b3-4dd0-b9e9-0b0959983d8c,Pengguna Google,instagram bagus harus belajar dukung lanjut,5,0,372.0.0.48.60,2025-03-25 23:47:20,372.0.0.48.60
a11e60c1-95ba-4475-b684-37c12508f4c2,Pengguna Google,filter nya tiba tiba menghilang,3,0,372.0.0.48.60,2025-03-25 23:31:19,372.0.0.48.60
f98268f8-a5ad-4e99-a275-3f9958de546c,Pengguna Google,akun sayah ga mau masukk udah gnty akun bbraph kli. tpi ga masuk² trus ada psan masuknya akun anda truss bacaan nyh,1,0,,2025-03-25 23:26:41,
36b9bde1-1592-41df-9a41-9aeeb604547a,Pengguna Google,aplikasi yg sangat menakjubkan,5,0,,2025-03-25 23:26:39,
07de8b13-ba41-4f0d-937b-884dc75ae745,Pengguna Google,terbaik ❤️,5,0,372.0.0.48.60,2025-03-25 23:15:12,372.0.0.48.60
2b6dcded-c2fa-4220-98ba-7e80714991aa,Pengguna Google,saya juga punya pengalaman seperti kalian dan saya sangat menyesal sekali,1,0,372.0.0.48.60,2025-03-25 23:05:14,372.0.0.48.60
cf8a6244-b7e6-4e38-bee5-0c8fb82de376,Pengguna Google,semoga aplikasi ini bisa bikin saya sangat senang yah,5,0,,2025-03-25 22:48:32,
8f7e1125-63c7-4e94-8414-119dbcc036ff,Pengguna Google,"Semenjak update yang terbaru ini, malah makin lemot, di beranda buffering semua, apalagi di pencarian, dan ada masalah di story yang suka tiba² menghilang.. Tolong pihak yang bersangkutan untuk memperbaiki bug yang terjadi, terima kasih",3,76,372.0.0.48.60,2025-03-25 22:44:46,372.0.0.48.60
8fbfd438-4f30-460e-b1c0-3f8c3ba79973,Pengguna Google,seru bisa fto juga aku suka,5,0,,2025-03-25 22:44:19,
beba2a8f-e85c-472a-8014-e35751ac8a3b,Pengguna Google,Instagram kenapa fitur musik yang disertai lirik itu ga jalan liriknya wktu saya edit. Saya berharap bug ini bisa terselesaikan dengan cepat aamiin..,2,0,171.0.0.29.121,2025-03-25 22:41:46,171.0.0.29.121
e54a7c08-51a1-4ae6-9206-9860875db816,Pengguna Google,lumayan tapi aku males cari templat gif nya soalnya itu pakek bahasa Inggris sedangkan aku nggak bisa bahasa inggris ... tolong di up kan lagi dong,4,0,,2025-03-25 22:10:49,
3a58b9ad-2fb9-45b2-aab4-ac1fc9598545,Pengguna Google,kok masuk keluar lagi jdi gmn ini,3,0,,2025-03-25 22:05:14,
57c98636-ebf5-4657-9a25-0bcec7de1ccc,Pengguna Google,sya Kasih bintang 5 krna bgus sygnya filter JJ nya terhapus jdi tlong di kembalikan,5,0,367.0.0.43.89,2025-03-25 22:01:49,367.0.0.43.89
60bda120-7594-46d2-af6b-35ab91d810e0,Pengguna Google,"apasih gajelas banget, mohon diperbaiki, followers saya tadinya 1.060 jadinya 1.055 padahal gaada yang unf, ini gimana sih... jumlah mengikuti saya juga tadi nya 585, malah nurun sendiri jadi 578 gajelas sumpah, ditambah lagi nih apk sering banget keluar² sendiri gajelas emang, udh ganti hp loh tapi tetep sama, jadi moohon yah diperbaiki",2,0,,2025-03-25 21:53:45,
69d6513f-993e-4043-933c-cdac6ce3beab,Pengguna Google,Oke lah ini kaga kaya di sana,5,0,,2025-03-25 21:53:11,
a33256aa-c457-4399-bdd5-8dbc8cda4137,Pengguna Google,"G bisa login setiap login keluar terus padahal udah berkali kali dicoba,bikin kesel",1,0,372.0.0.48.60,2025-03-25 21:52:42,372.0.0.48.60
10c78f75-1531-4f21-af39-c1c0facc4839,Pengguna Google,instagram adalah apk paling penting bagi saya .... 👍👍👍👍👍,5,0,278.0.0.22.117,2025-03-25 21:42:04,278.0.0.22.117
473c630d-c4ab-4c9c-a487-a8d6296878fa,Pengguna Google,lumayang,5,0,,2025-03-25 21:39:11,
24ade6bb-7e89-4b60-88ed-2b90b18557b0,Pengguna Google,kak ko Instagram nya gak bisa di buka ya padahal udah beberapa kali download tapi sama aja gak bisa di buka ini gimana ya kak? p,1,0,,2025-03-25 21:33:38,
08ad44f1-014b-461c-99ba-eef92d3a2eae,Pengguna Google,biasanya,3,0,372.0.0.48.60,2025-03-25 21:29:56,372.0.0.48.60
d402c06e-2af9-4db3-874f-42cce3f4c4af,Pengguna Google,bagussss banget🤩🤩,5,0,,2025-03-25 21:27:20,
d9187229-e92a-4958-93ae-b815228efe30,Pengguna Google,jujur sering sekali keluar sendiri pdhal ga mencet tanda keluar tiba' keluar sendiri bikin kesel,2,0,,2025-03-25 21:25:05,
ee2d42ad-2ada-49b3-a501-54db519f9dec,Pengguna Google,"kenapa akun Instagram saya tidak bisa di akses ya, saya coba update juga ttp GK bisa, knp tiba"" akun saya begitu..tolong bantu kembalikan akun saya min.",1,0,,2025-03-25 21:23:16,
7aaece9a-39e5-4148-bc6e-9bd5365cb010,Pengguna Google,tak juga mengerti,3,0,,2025-03-25 21:23:10,
5d37ef5a-4c67-4ad7-baab-d97b7de33e85,Pengguna Google,burigg soalnya ini malah ke instagram yang dulu jelekk,3,0,,2025-03-25 21:22:22,
f879e71a-2077-4e4e-b39b-cbb5515cb02a,Pengguna Google,"Saya tidak suka dengan aplikasi ini, semua konten tidak ada sama sekali di perbayarkan? Dan satu lagi efek JJ kenapa di hapus?? Apa alasannya!!",5,0,,2025-03-25 21:18:34,
d5631daa-7ce3-49dd-b50f-071ffbbb5203,Pengguna Google,saya mau instagram yg baru plis,5,0,372.0.0.48.60,2025-03-25 21:17:41,372.0.0.48.60
19a3431d-bda0-47c7-a4f4-fd20c4f0bd15,Pengguna Google,gw suka banget buka Instagram thank you ya buat pencipta Instagram,5,0,363.0.0.29.80,2025-03-25 21:09:08,363.0.0.29.80
99987381-27f6-495f-9b34-8fe698bfeadb,Pengguna Google,bagus sekali bukak ig disini,5,0,,2025-03-25 21:01:11,
ef024627-6b44-47c0-9997-b2e2da93d0ff,Pengguna Google,bagus menarik🥰🥰,5,0,372.0.0.48.60,2025-03-25 20:39:41,372.0.0.48.60
3196f1c4-4bdb-4747-9991-37ce42918b7e,Pengguna Google,"aplikasi yg assyik ??terhibur banget🥲walaupun isi nya tentang kisah ku,,anjirrrr🤣🤣🤣",5,0,372.0.0.48.60,2025-03-25 20:36:50,372.0.0.48.60
c6b26dcc-c7e0-42f2-bed6-b57f2fdbf1d4,Pengguna Google,bikin fitur nyari akun orang pake foto dong,4,0,372.0.0.48.60,2025-03-25 20:28:08,372.0.0.48.60
b84f7fdd-33a5-4bde-b51f-977088a05d60,Pengguna Google,bagus bet,5,0,372.0.0.48.60,2025-03-25 20:25:41,372.0.0.48.60
8b5b28b7-bfde-434c-9fbe-bbbba185bfa6,Pengguna Google,karna menyenankan,5,0,372.0.0.48.60,2025-03-25 20:15:27,372.0.0.48.60
01cacd02-152b-4fa9-98d2-3e8dc38f104a,Pengguna Google,apk yg bagus😍,5,0,371.0.0.36.89,2025-03-25 20:07:28,371.0.0.36.89
21d609a8-db5e-4791-ad09-364ae9ade251,Pengguna Google,woi elek,1,0,372.0.0.48.60,2025-03-25 20:05:27,372.0.0.48.60
d958e34d-ad79-442a-836b-0672f00e36f3,Pengguna Google,Tolong dong sediakan fitur untuk memasukan musik lagi pada kiriman yang musiknya hilang untuk kedua kalinya karena kalau sudah dua kali hilang malah gak bisa di masukan ulang musik. Setidaknya sediakan fitur edit musik agar kami bisa memasukkan musik ulang,3,346,372.0.0.48.60,2025-03-25 19:59:59,372.0.0.48.60
1ae838da-c6b4-4512-bb53-a09c3396247a,Pengguna Google,Instagram nya sangat bagus saya bisa berkomunikasi dengan teman dekat dan teman jauh.. boleh tidak instagram nya bisa buat saluran lgi? karena ketika updet instagram sya tdk bisa bkin saluran lgi.. tolong dong instagram nya ada saluran lagi karena saya merindukan followers sya yang di saluran 🙏🏻 Sya ingin membuat saluran bru untuk followers sya dn saluran saya bisa menambah kan admin di saluran.. sekali lgi Terimakasih smga di jawab dari pihak instagram nya🙏💕,4,0,372.0.0.48.60,2025-03-25 19:44:02,372.0.0.48.60
2587d23d-e04d-4d3e-ad34-6fb04cd51f8b,Pengguna Google,main n,3,0,371.0.0.36.89,2025-03-25 19:37:09,371.0.0.36.89
99093c8f-1f85-48f9-ab2e-b2da6589aa61,Pengguna Google,apk TER rasis yang pernah saya install 😹,5,0,372.0.0.48.60,2025-03-25 19:32:28,372.0.0.48.60
b88242cd-57ba-430e-b883-d5628f695a61,Pengguna Google,sy sangat tertarik dengan program ini terimakasih 🙏,5,0,372.0.0.48.60,2025-03-25 19:32:19,372.0.0.48.60
0f2d10df-eca2-435f-b9e8-84d5db471486,Pengguna Google,cukup bgus,5,0,372.0.0.48.60,2025-03-25 19:26:03,372.0.0.48.60
6eb0be84-0419-4255-a09d-f2eeedeeeb65,Pengguna Google,Kenapa saya tidak bisa siaran langsung di apk ini padahal saya tidak pernah melakukan yang aneh aneh,5,0,,2025-03-25 19:07:20,
119d7813-bdb9-48c3-93fa-7cb6bc28c1c0,Pengguna Google,SEMOGA YG BIKIN IG INI SEMAKIN MAJU APK NYA🙂😄,5,0,372.0.0.48.60,2025-03-25 19:00:14,372.0.0.48.60
0c6c2a7e-1ebb-40b6-84ee-8b11c7a07b7f,Pengguna Google,Terbest,5,0,,2025-03-25 18:59:19,
e1938463-9fb3-4fe6-88e6-9c70c0b51d74,Pengguna Google,Bugus,5,0,278.0.0.22.117,2025-03-25 18:52:48,278.0.0.22.117
2850c013-3d72-43e5-80ac-3d939ad70d97,Pengguna Google,terbaik👍💯,5,0,341.0.0.45.100,2025-03-25 18:46:47,341.0.0.45.100
7ba85467-7da2-4529-8d26-f7cea75c04f8,Pengguna Google,gaa bisaa cari efek,1,0,372.0.0.48.60,2025-03-25 18:46:39,372.0.0.48.60
51a8b270-adbe-481c-89f1-bba89352dd79,Pengguna Google,"Singkat,padat,Mantap",5,0,,2025-03-25 18:46:37,
9ab7590f-e683-421b-8129-ec69bd4c6675,Pengguna Google,goodnice,5,0,372.0.0.48.60,2025-03-25 18:45:57,372.0.0.48.60
6919fa9f-0eaa-4ec0-bbd7-e171aab23d21,Pengguna Google,aplikasi tidak bisa di gunakan,1,0,,2025-03-25 18:31:59,
0f2abd2d-0ca4-42f7-a66c-33134004dabe,Pengguna Google,penuh edukasi,5,0,371.0.0.36.89,2025-03-25 18:30:51,371.0.0.36.89
b1400453-a948-4bd1-8d47-b693e94ac256,Pengguna Google,"ada buugg dimana yang tadi aplikasinya jadi ku ubah bahasa Inggris tiba-tiba balik ke indo, pas mau ganti ke Inggris lagi gak bisa di pencet karena pilihannya udah Inggris tapi bahasa nya malah Indonesia 💀💀💀💀 udah ulang lagi tetep aja masih sama ☠️☠️☠️☠️",2,0,,2025-03-25 18:21:49,
7a72fc9a-5206-43f8-a432-a54f57f6864d,Pengguna Google,byk tingkah META,1,0,351.1.0.42.106,2025-03-25 17:59:10,351.1.0.42.106
9063f186-dd45-4632-b71f-9df8f3fccecf,Pengguna Google,tolong akun kreator ig saya. saya titip agar berkembang agar saling menguntungkan😁,5,0,372.0.0.48.60,2025-03-25 17:53:35,372.0.0.48.60
6fd88650-5213-4735-9aa7-c7aa58bef726,Pengguna Google,upload video kok patah patah ya,5,0,372.0.0.48.60,2025-03-25 17:51:41,372.0.0.48.60
2ee6c76e-7898-415d-a63b-dc9e5c8af603,Pengguna Google,goodddd,5,0,372.0.0.48.60,2025-03-25 17:49:32,372.0.0.48.60
3fa3fad9-b4bc-4df9-a1d4-22632c2e8714,Pengguna Google,It's good but to upload photos is very difficult and complicated unlike before it's easy.,5,0,372.0.0.48.60,2025-03-25 17:39:40,372.0.0.48.60
1b5dbb8d-7e98-4cd0-96a1-66d5d5d7b01a,Pengguna Google,instagram aneh kok saya mau buat akun gak bisa nomornya gak muncul padahal udah masukin nomor wa tolong di perbaiki,1,0,372.0.0.48.60,2025-03-25 17:29:12,372.0.0.48.60
39508593-e92b-45b4-a6f7-4a0ba103da35,Pengguna Google,uwenakkkk,5,0,,2025-03-25 17:26:07,
2d7909a4-3a45-44b5-863a-addb4dccb75e,Pengguna Google,Keluar masuk sendiri,1,0,278.0.0.22.117,2025-03-25 17:24:16,278.0.0.22.117
1bcca248-1028-48ed-a37b-3ada6d67505b,Pengguna Google,bgs tp jgn srg ban akn w.,5,0,,2025-03-25 17:18:53,
ab072236-fd1b-44d8-b522-b7a459205f69,Pengguna Google,aku gua ilang ga bisa balik lagi apk tolol,1,0,372.0.0.48.60,2025-03-25 17:18:13,372.0.0.48.60
e3f646f7-3c85-4fbf-91ff-debce4aa43b1,Pengguna Google,bagus doang itu aja,5,0,372.0.0.48.60,2025-03-25 17:03:57,372.0.0.48.60
fe21b85e-149a-4bdc-95e8-47505338e4ec,Pengguna Google,"gak suka sama versi terbaru.. terlalu banyak iklan, dikit² iklan jadi males mau buka Ig lagi",1,0,,2025-03-25 17:03:13,
ff25e918-2337-4aba-88dd-a134f43dfdf8,Pengguna Google,sangattttt bagussss konten nya juga menarikkkk 👍👍👍😁😁😁,5,0,361.0.0.46.88,2025-03-25 17:01:50,361.0.0.46.88
f87746f4-54c7-45f1-b38d-33aa930d6329,Pengguna Google,Sekarang buat liat instastory lemot banget gak tau kenapa padahal jaringan penuh. Dulu suka sama ig tapi sekarang kurang soalnya lemot.,5,1,372.0.0.48.60,2025-03-25 16:55:36,372.0.0.48.60
955f5d66-ae60-405f-a7ab-187a13cc4a07,Pengguna Google,"mantap, gokil",5,0,372.0.0.48.60,2025-03-25 16:41:16,372.0.0.48.60
2aa6b68c-ce4a-458b-a635-fbf37692a3f8,Pengguna Google,saya kasih bintang 4 dulu karena saya belum seleb,4,0,372.0.0.48.60,2025-03-25 16:36:12,372.0.0.48.60
7fead519-f490-487c-a44f-1b8f0343edbb,Pengguna Google,keren asu,5,0,372.0.0.48.60,2025-03-25 16:33:31,372.0.0.48.60
8583fcbb-c89f-4147-babd-8877ed0f8db3,Pengguna Google,"gatau, bintang 5 aja, bagus aplikasinya, manyap well ehek 🤗",5,0,372.0.0.48.60,2025-03-25 16:29:17,372.0.0.48.60
3a24adac-a995-43e3-b3e8-d7509947970d,Pengguna Google,tolong laaah ig mending kaya dlu foto 1× / 2× liat masih bisa di ss,3,0,,2025-03-25 16:27:35,
0ff5816c-2f99-4f09-8c55-d31fdaab4da4,Pengguna Google,"okelah, tapi sering banget kenak pelanggaran, padahal akun aku ngak ngapa ngapain",3,0,372.0.0.48.60,2025-03-25 16:26:01,372.0.0.48.60
9c0cc682-9812-4831-8051-48503668ee0d,Pengguna Google,"apalah banyak bug udah update terbaru juga, tiap lihat profil orang trus lihat feed cuman keluar hitam doang ganggu banget",1,0,,2025-03-25 16:25:38,
1c225f61-56aa-4811-8591-9329c5690778,Pengguna Google,"error ig nya,,,keluar"" mulu",2,0,,2025-03-25 16:24:09,
45a06373-71ba-46fd-9fec-19bcd89ccb4f,Pengguna Google,salah satu sosial media yang work it,5,0,369.0.0.46.101,2025-03-25 16:23:34,369.0.0.46.101
f19f1c80-5755-4869-90ef-36896c8522ad,Pengguna Google,makin mantap,4,0,372.0.0.48.60,2025-03-25 16:23:10,372.0.0.48.60
b05e3273-7638-4176-bc7a-c3e669f5c6dd,Pengguna Google,"burik ah makin lama makin ngelag, fiturnya aneh, makin ribet, gak suka, mending yang dulu, males update jadinya deh.",1,0,354.2.0.47.100,2025-03-25 16:22:21,354.2.0.47.100
da65d7b6-6cff-461d-9b73-4155585e1136,Pengguna Google,ini gimana ga bisa update,2,0,278.0.0.22.117,2025-03-25 16:15:33,278.0.0.22.117
0d2a2542-db11-4cc8-9bdc-a1d8defeacb6,Pengguna Google,lumayan bgs krn bisa cet org,3,0,,2025-03-25 16:09:03,
426dfa18-6061-44c4-a65e-548b43197998,Pengguna Google,tiada legkap tampa youtub,5,0,278.0.0.22.117,2025-03-25 16:08:57,278.0.0.22.117
cd62a4d7-fe63-409b-8c05-296be53e11c1,Pengguna Google,sempurna,5,0,,2025-03-25 16:04:32,
35d8843b-e8b2-4c5f-97fc-5e2da3cb0ba1,Pengguna Google,mantap pokok ny suka sekali,5,0,,2025-03-25 15:59:28,
86e420eb-93be-4403-a20c-09e100eca56a,Pengguna Google,sangat puas sekali,5,0,372.0.0.48.60,2025-03-25 15:50:13,372.0.0.48.60
7060c1b5-ab7e-48b7-97bb-fca76d61f8f9,Pengguna Google,seru bet make Ig tuuh bisa sampe lupa waktu apalagi kalo lagi scroll,4,0,372.0.0.48.60,2025-03-25 15:49:15,372.0.0.48.60
d63e8dd7-c1d5-46c0-9df5-71fa4d28faed,Pengguna Google,seriously buggy,1,0,,2025-03-25 15:40:36,
9e6ef397-9c18-4d98-8b0d-97949a83cac8,Pengguna Google,Sangat membantu dalam mempromosikan sesuatu dan menyampaikan informasi ke publik. Terus tingkat lagi performance,5,2,372.0.0.48.60,2025-03-25 15:39:23,372.0.0.48.60
4f5504d1-1234-4fd7-bf9c-55285663bae8,Pengguna Google,kecewa sama ig skrang banyak eror,1,1,372.0.0.48.60,2025-03-25 15:38:07,372.0.0.48.60
440fc7b2-139e-4d24-b354-d5b070d7eee3,Pengguna Google,bagus makasih y,5,0,372.0.0.48.60,2025-03-25 15:37:46,372.0.0.48.60
1265ce20-986c-452b-8a94-8bf03e9c7bff,Pengguna Google,Sama parahnya dengan Fb bahkan lebih jelek. Masa lebih 1k pengikut akun saya yang liat atau viewer cuma 6 atau 7. Kan jelek sekali ini sistemnya. Parah sumpah!,1,0,,2025-03-25 15:29:23,
65732294-c742-44e6-8cfc-439ab5cd570a,Pengguna Google,"ini sangat meresahkan ketika seseorang tau siapa saja yang mengikuti saya dan siapa yang saya ikuti, saya harap Instagram mengadakan pengaturan untuk following list and followers supaya hanya aku yang dapat melihatnya",2,0,,2025-03-25 15:28:27,
c5920bac-9fd8-4f99-8504-be1cb8723886,Pengguna Google,akun saya tdk bs live,2,0,372.0.0.48.60,2025-03-25 15:25:39,372.0.0.48.60
1152b990-121f-4aab-a787-9e954616a21a,Pengguna Google,bagus 🤩,5,1,,2025-03-25 15:25:02,
703bb823-7b8d-43ad-9bf1-1512a8449ec1,Pengguna Google,"Instagram semenjak di update semakin banyak bug nya, seharusnya kan bisa pasang musik di bio profile kita, tapi di saya ga ada opsi nya. lalu kalau saya mau post story ig, pas saya mau pasang lagi, lirik nya ga bergerak, kayak stuck gitu. tolong yaa pihak Instagram untuk segera perbaiki...",2,151,372.0.0.48.60,2025-03-25 15:21:02,372.0.0.48.60
c58c862a-2eb1-465b-9f46-dcc4e2e9c21f,Pengguna Google,"Video pribadi di blokir emang dah, kecewa setelah 6 tahun pakai instagram.",4,0,372.0.0.48.60,2025-03-25 15:19:58,372.0.0.48.60
0cbc10ca-28db-4eed-a710-3c0b30b62817,Pengguna Google,"gak pernah semuak ini, eror mulu",1,1,264.0.0.22.106,2025-03-25 15:12:32,264.0.0.22.106
aaa17c7d-e82f-4a89-a270-3d2c5b0a5070,Pengguna Google,awesome 😇😇😇,5,0,,2025-03-25 15:11:48,
a79fec9a-c640-44c8-b0ed-bd00e332df23,Pengguna Google,dari tadi Ig nya mau buat sg tekeluar terus jadi kesal,1,0,372.0.0.48.60,2025-03-25 15:11:37,372.0.0.48.60
7afdf9ba-dd35-4d63-85b7-5d146d84b0cd,Pengguna Google,update menginstal lama poke,1,0,372.0.0.48.60,2025-03-25 15:09:13,372.0.0.48.60
e5d5ff55-52df-4050-a7f2-7fa735cfee10,Pengguna Google,bgus bnget,5,0,372.0.0.48.60,2025-03-25 15:00:29,372.0.0.48.60
5380fcfb-3682-4b00-9974-6ebf9901dc27,Pengguna Google,curang bobanya ga gerak,1,0,372.0.0.48.60,2025-03-25 14:56:49,372.0.0.48.60
610c5701-4427-400a-befe-9e4faa27832c,Pengguna Google,Sangat memuaskan,5,0,333.0.0.42.91,2025-03-25 14:50:51,333.0.0.42.91
c539efb1-ef86-460b-bf6e-a8a86c2b1e47,Pengguna Google,tolong lah min jangan Adain sekali lihat doangggggg hapus ajaaaa tolong banget ini mah min😑,2,0,359.0.0.59.89,2025-03-25 14:49:55,359.0.0.59.89
3f7715bd-923f-4b17-8f0d-e067e3fd5fbb,Pengguna Google,"apaan tiap buat story yg pakai lagu, liriknya ga pernah bergerak selalu stuck. emang gini kah update'an terbarunya? jelek banget",2,3,372.0.0.48.60,2025-03-25 14:40:41,372.0.0.48.60
0deb474e-4325-4658-8f60-c16744612ca1,Pengguna Google,"SUKA NGELAG EGE, padahal sinyal ku bagus tapi komennya pada hilangg👎🏻ntarr kalo dah di perbaiki, update rating lagi",3,2,372.0.0.48.60,2025-03-25 14:39:09,372.0.0.48.60
8e732a16-6e4d-437b-96c6-0c81a2b966a5,Pengguna Google,"apa sih update nya tiap akun beda beda,, ada yg udah ke update versi terbaru terus akun yg lain belum... aneh banget sih,, mana akun yg lain ga jelas load mulu kagak ke update kek ketinggalan jaman jadinya",3,0,,2025-03-25 14:37:49,
be2a1f64-e4be-4eb7-be2a-5fdaf155f49a,Pengguna Google,ngelag bodoh,1,0,,2025-03-25 14:36:01,
b092b0c1-707e-4bcf-b9ef-0b95ab1bcfc2,Pengguna Google,kenapa susah masuk ig,5,0,372.0.0.48.60,2025-03-25 14:27:42,372.0.0.48.60
d7600321-420b-4d57-921b-54ec515abd53,Pengguna Google,apk nge bug komentar tidak muncul,2,1,372.0.0.48.60,2025-03-25 14:27:33,372.0.0.48.60
